#Date/Time of Update: 2017-05-05 10:53:45 AM,#Player ID,#LastName,#FirstName,#Jersey Num,#Position,#Height,#Weight,#Birth Date,#Age,#Birth City,#Birth Country,#Rookie,#Team ID,#Team Abbr.,#Team City,#Team Name
,5472,Jokipakka,Jyrki,23,D,"6'3""",205,,,Tampere,Finland,N,13,OTT,Ottawa,Senators
,5243,Jones,Seth,3,D,"6'4""",205,10/3/1994,22,"Arlington, TX",USA,N,19,CBJ,Columbus,Blue Jackets
,9650,Jones,Max,,LW,"6'3""",205,2/17/1998,19,"Rochester, MI",USA,N,29,ANA,Anaheim,Ducks
,4524,Jones,Ryan,28,LW,"6'1""",205,6/14/1984,32,"Chatham, ON",Canada,N,24,EDM,Edmonton,Oilers
,5165,Killorn,Alex,17,C,"6'2""",205,9/14/1989,27,"Halifax, NS",Canada,N,1,TBL,Tampa Bay,Lightning
,4984,Klingberg,Carl,48,LW,"6'3""",205,1/28/1991,26,Gothenburg,Sweden,N,47,WPJ,Winnipeg,Jets
,4425,Korpikoski,Lauri,29,LW,"6'1""",205,7/28/1986,30,Turku,Finland,N,19,CBJ,Columbus,Blue Jackets
,4706,Kulikov,Dmitry,77,D,"6'1""",205,10/29/1990,26,Lipetsk,Russia,N,15,BUF,Buffalo,Sabres
,5568,Kuraly,Sean,52,C,"6'2""",205,1/20/1993,24,"Dublin, OH",USA,N,11,BOS,Boston,Bruins
,3658,Ladd,Andrew,16,LW,"6'3""",205,12/12/1985,31,"Maple Ridge, BC",Canada,N,8,NYI,New York,Islanders
,4989,Larsson,Adam,6,D,"6'3""",205,11/12/1992,24,Skelleftea,Sweden,N,24,EDM,Edmonton,Oilers
,359,Legwand,David,17,C,"6'2""",205,8/17/1980,36,"Detroit, MI",USA,N,15,BUF,Buffalo,Sabres
,4583,Lovejoy,Ben,12,D,"6'2""",205,2/20/1984,33,"Canaan, NH",USA,N,7,NJD,New Jersey,Devils
,11805,LoVerde,Vincent,,D,"5'11""",205,4/14/1989,28,"Chicago, IL",USA,Y,28,LAK,Los Angeles,Kings
,12248,MacEwen,Zack,,C,"6'3""",205,7/8/1996,20,"Charlottetown, PE",Canada,Y,21,VAN,Vancouver,Canucks
,12020,Marchment,Jake,,C,"6'3""",205,5/20/1995,21,"Courtice, ON",Canada,Y,,,,
,3707,McClement,Jay,18,C,"6'1""",205,3/2/1983,34,"Kingston, ON",Canada,N,3,CAR,Carolina,Hurricanes
,5148,McGinn,Tye,44,LW,"6'2""",205,7/29/1990,26,"Fergus, ON",Canada,N,1,TBL,Tampa Bay,Lightning
,4377,McIver,Nathan,6,D,"6'2""",205,1/6/1985,32,"Summerside, PE",Canada,N,29,ANA,Anaheim,Ducks
,5635,Meloche,Nicolas,,D,"6'3""",205,7/18/1997,19,"Lasalle, QC",Canada,Y,,,,
,5299,Merrill,Jon,7,D,"6'3""",205,2/3/1992,25,"Oklahama City, OK",USA,N,7,NJD,New Jersey,Devils
,12478,Michalek,Steve,50,G,"6'3""",205,8/6/1993,23,"Hartford, CT",USA,Y,25,MIN,Minnesota,Wild
,5161,Miller,J.T.,10,C,"6'1""",205,3/14/1993,24,"East Palestine, OH",USA,N,9,NYR,New York,Rangers
,47,Morrow,Brenden,10,LW,"6'0""",205,1/16/1979,38,"Carlyle, SK",Canada,N,1,TBL,Tampa Bay,Lightning
,5446,Mueller,Mirco,41,D,"6'3""",205,3/21/1995,22,Winterthur,Switzerland,N,26,SJS,San Jose,Sharks
,5115,Murray,Ryan,27,D,"6'1""",205,9/27/1993,23,"White City, SK",Canada,N,19,CBJ,Columbus,Blue Jackets
,4186,Newbury,Kris,45,C,"5'11""",205,2/19/1982,35,"Brampton, ON",Canada,N,6,PHI,Philadelphia,Flyers
,5247,Nichushkin,Valeri,43,RW,"6'4""",205,3/4/1995,22,Chelyabinsk,Russia,N,27,DAL,Dallas,Stars
,4330,Nikulin,Alexander,14,C,"6'1""",205,8/25/1985,31,Perm,Russia,N,30,ARI,Arizona,Coyotes
,5544,Noesen,Stefan,23,RW,"6'2""",205,,,"Plano, TX",USA,N,7,NJD,New Jersey,Devils
,5464,Nurse,Darnell,25,D,"6'4""",205,2/4/1995,22,"Hamilton, ON",Canada,N,24,EDM,Edmonton,Oilers
,5452,O'Brien,Liam,87,C,"6'1""",205,7/29/1994,22,"Halifax, NS",Canada,N,5,WSH,Washington,Capitals
,5816,O'Connor,Matt,29,G,"6'5""",205,,,"Toronto, ON",Canada,N,13,OTT,Ottawa,Senators
,4827,Paradis,Philippe,,C,"6'2""",205,1/2/1991,26,"Dolbeau, QC",Canada,Y,,,,
,4307,Perron,David,57,LW,"6'0""",205,,,"Sherbrooke, QC",Canada,N,17,STL,St. Louis,Blues
,11864,Petryk,Reid,38,C,"6'1""",205,2/2/1993,24,"Edmonton, AB",Canada,Y,22,COL,Colorado,Avalanche
,5188,Pinizzotto,Steven,13,RW,"6'1""",205,4/26/1984,33,"Mississauga, ON",Canada,N,24,EDM,Edmonton,Oilers
,870,Popovic,Mark,3,D,"6'1""",205,10/11/1982,34,"Stoney Creek, ON",Canada,N,2,ATL,Atlanta,Thrashers
,5530,Puempel,Matt,12,LW,"6'1""",205,1/24/1993,24,"Windsor, ON",Canada,N,9,NYR,New York,Rangers
,5155,Redmond,Zach,20,D,"6'2""",205,,,"Traverse City, MI",USA,N,14,MTL,Montreal,Canadiens
,4771,Reese,Dylan,46,D,"6'1""",205,8/29/1984,32,"Pittsburgh, PA",USA,N,30,ARI,Arizona,Coyotes
,11819,Renouf,Daniel,77,D,"6'2""",205,6/1/1994,22,"Pickering, ON",Canada,Y,16,DET,Detroit,Red Wings
,5261,Rielly,Morgan,44,D,"6'1""",205,3/9/1994,23,"Vancouver, BC",Canada,N,12,TOR,Toronto,Maple Leafs
,12039,Rissling,Jaynen,,D,"6'4""",205,9/21/1993,23,"Edmonton, AB",Canada,Y,,,,
,31,Ruutu,Tuomo,15,LW,"6'0""",205,2/16/1983,34,Vantaa,Finland,N,7,NJD,New Jersey,Devils
,5489,Rychel,Kerby,21,LW,"6'1""",205,10/7/1994,22,"Torrance, CA",USA,N,12,TOR,Toronto,Maple Leafs
,4627,Sawada,Raymond,12,RW,"6'2""",205,2/19/1985,32,"Richmond, BC",Canada,N,27,DAL,Dallas,Stars
,4316,Setoguchi,Devin,10,RW,"6'0""",205,1/1/1987,30,"Taber, AB",Canada,N,28,LAK,Los Angeles,Kings
,5453,Severson,Damon,28,D,"6'2""",205,8/7/1994,22,"Brandon, MB",Canada,N,7,NJD,New Jersey,Devils
,5848,Shaw,Logan,48,RW,"6'3""",205,10/5/1992,24,"Glace Bay, NS",Canada,N,29,ANA,Anaheim,Ducks
,5850,Shore,Devin,17,C,"6'1""",205,7/19/1994,22,"Ajax, ON",Canada,N,27,DAL,Dallas,Stars
,5121,Shore,Drew,42,C,"6'3""",205,,,"Denver, CO",USA,N,21,VAN,Vancouver,Canucks
,4999,Siemens,Duncan,15,D,"6'3""",205,9/7/1993,23,"Edmonton, AB",Canada,Y,22,COL,Colorado,Avalanche
,5866,Slavin,Jaccob,74,D,"6'2""",205,5/1/1994,23,"Denver, CO",USA,N,3,CAR,Carolina,Hurricanes
,247,Staal,Eric,12,C,"6'4""",205,10/29/1984,32,"Thunder Bay, ON",Canada,N,25,MIN,Minnesota,Wild
,4019,Stastny,Paul,26,C,"6'0""",205,12/27/1985,31,"Quebec City, QC",Canada,N,17,STL,St. Louis,Blues
,5652,Stenlund,Kevin,,C,"6'3""",205,9/20/1996,20,Stockholm,Sweden,Y,,,,
,5105,Stone,Mark,61,RW,"6'2""",205,5/13/1992,24,"Winnipeg, MB",Canada,N,13,OTT,Ottawa,Senators
,5277,Talbot,Cam,33,G,"6'3""",205,7/5/1987,29,"Caledonia, ON",Canada,N,24,EDM,Edmonton,Oilers
,4680,Tavares,John,91,C,"6'1""",205,9/20/1990,26,"Mississauga, ON",Canada,N,8,NYI,New York,Islanders
,5198,Tennyson,Matt,26,D,"6'2""",205,4/23/1990,27,"Pleasanton, CA",USA,N,3,CAR,Carolina,Hurricanes
,12464,Thomson,Ben,43,LW,"6'3""",205,1/16/1993,24,"Brampton, ON",Canada,Y,7,NJD,New Jersey,Devils
,5189,Tinordi,Jarred,28,D,"6'6""",205,,,"Millersville, MD",USA,N,30,ARI,Arizona,Coyotes
,9651,Tufte,Riley,,LW,"6'5""",205,4/10/1998,19,"Ham Lake, MN",USA,Y,,,,
,4952,Vitale,Joe,14,LW,"5'11""",205,8/20/1985,31,"St. Louis, MO",USA,N,30,ARI,Arizona,Coyotes
,4021,Vlasic,Marc-Edouard,44,D,"6'1""",205,3/30/1987,30,"Montreal, QC",Canada,N,26,SJS,San Jose,Sharks
,4430,Wheeler,Blake,26,RW,"6'5""",205,8/31/1986,30,"Robbinsdale, MN",USA,N,47,WPJ,Winnipeg,Jets
,4971,Wiercioch,Patrick,28,D,"6'5""",205,9/12/1990,26,"Burnaby, BC",Canada,N,22,COL,Colorado,Avalanche
,4413,Winchester,Jesse,17,C,"5'11""",205,10/4/1983,33,"Long Sault, ON",Canada,N,22,COL,Colorado,Avalanche
,4032,Zajac,Travis,19,C,"6'3""",205,5/13/1985,31,"Winnipeg, MB",Canada,N,7,NJD,New Jersey,Devils
,5376,Zalewski,Michael,40,LW,"6'2""",205,,,"New Hartford, NY",USA,N,21,VAN,Vancouver,Canucks
,5056,Andersson,Joakim,18,C,"6'2""",206,2/5/1989,28,Munkedal,Sweden,N,16,DET,Detroit,Red Wings
,10092,Baptiste,Nicholas,73,RW,"6'1""",206,8/4/1995,21,"Ottawa, ON",Canada,Y,15,BUF,Buffalo,Sabres
,5363,Campbell,Andrew,48,D,"6'4""",206,,,"Caledonia, ON",Canada,N,12,TOR,Toronto,Maple Leafs
,5408,Gabriel,Oliver,,LW,"6'2""",206,5/13/1991,25,"Edmonton, AB",Canada,Y,,,,
,5227,Gibson,John,36,G,"6'3""",206,7/14/1993,23,"Pittsburgh, PA",USA,N,29,ANA,Anaheim,Ducks
,4217,Gilbert,Tom,14,D,"6'2""",206,1/10/1983,34,"Bloomington, MN",USA,N,28,LAK,Los Angeles,Kings
,5172,Grant,Derek,27,C,"6'3""",206,4/20/1990,27,"Abbotsford, BC",Canada,N,15,BUF,Buffalo,Sabres
,4915,Hamonic,Travis,3,D,"6'1""",206,8/16/1990,26,"St. Malo, MB",Canada,N,8,NYI,New York,Islanders
,5233,Horvat,Bo,53,C,"6'0""",206,4/5/1995,22,"London, ON",Canada,N,21,VAN,Vancouver,Canucks
,9628,Laine,Patrik,29,RW,"6'4""",206,12/4/1998,18,Tampere,Finland,Y,47,WPJ,Winnipeg,Jets
,5174,Larsson,Johan,22,LW,"5'11""",206,7/25/1992,24,Lau,Sweden,N,15,BUF,Buffalo,Sabres
,413,Leopold,Jordan,33,D,"6'1""",206,8/3/1980,36,"Golden Valley, MN",USA,N,25,MIN,Minnesota,Wild
,63,Lupul,Joffrey,19,LW,"6'1""",206,9/23/1983,33,"Fort Saskatchewan, MB",Canada,N,12,TOR,Toronto,Maple Leafs
,5259,Maatta,Olli,3,D,"6'2""",206,8/22/1994,22,Jyvasklya,Finland,N,10,PIT,Pittsburgh,Penguins
,4767,Martin,Matthew,15,LW,"6'3""",206,5/8/1989,27,"Windsor, ON",Canada,N,12,TOR,Toronto,Maple Leafs
,4512,Martinez,Alec,27,D,"6'1""",206,7/26/1987,29,"Rochester Hills, MI",USA,N,28,LAK,Los Angeles,Kings
,10095,McIntyre,Zane,31,G,"6'2""",206,8/20/1992,24,"Grand Forks, ND",USA,N,11,BOS,Boston,Bruins
,478,Murley,Matt,18,LW,"6'1""",206,12/17/1979,37,"Troy, NY",USA,N,30,ARI,Arizona,Coyotes
,5213,Petrovic,Alex,6,D,"6'4""",206,3/3/1992,25,"Edmonton, AB",Canada,N,4,FLO,Florida,Panthers
,4873,Pickard,Chet,37,G,"6'2""",206,11/29/1989,27,"Moncton, NB",Canada,N,,,,
,4557,Porter,Chris,7,LW,"6'1""",206,5/29/1984,32,"Toronto, ON",Canada,N,25,MIN,Minnesota,Wild
,5488,Schaller,Tim,59,C,"6'2""",206,11/16/1990,26,"Merrimack, NH",USA,N,11,BOS,Boston,Bruins
,5683,Schemitsch,Thomas,,D,"6'3""",206,10/26/1996,20,"Thornhill, ON",Canada,Y,,,,
,5891,Skjei,Brady,76,D,"6'3""",206,3/26/1994,23,"Lakeville, MN",USA,N,9,NYR,New York,Rangers
,5377,Sproul,Ryan,48,D,"6'4""",206,1/13/1993,24,"Mississauga, ON",USA,Y,16,DET,Detroit,Red Wings
,12011,Andersen,Niclas,,D,"6'1""",207,4/28/1988,29,Grums,Sweden,Y,,,,
,5465,Andreoff,Andy,15,LW,"6'1""",207,5/17/1991,25,"Pickering, ON",Canada,N,28,LAK,Los Angeles,Kings
,3703,Beauchemin,Francois,32,D,"6'1""",207,6/4/1980,36,"Sorel, QC",Canada,N,22,COL,Colorado,Avalanche
,5169,Bennett,Beau,8,RW,"6'2""",207,,,"Gardena, CA",USA,N,7,NJD,New Jersey,Devils
,277,Brown,Dustin,23,LW,"6'0""",207,11/4/1984,32,"Ithaca, NY",USA,N,28,LAK,Los Angeles,Kings
,11509,Burgdoerfer,Erik,46,D,"6'1""",207,12/11/1988,28,"Abington, PA",USA,Y,15,BUF,Buffalo,Sabres
,4509,Clune,Rich,25,LW,"5'10""",207,4/25/1987,30,"Toronto, ON",Canada,N,12,TOR,Toronto,Maple Leafs
,5493,Dahlbeck,Klas,6,D,"6'3""",207,7/6/1991,25,Katrineholm,Sweden,N,3,CAR,Carolina,Hurricanes
,5693,Dove-McFalls,Samuel,,LW,"6'2""",207,4/10/1997,20,"Montreal, QC",Canada,Y,,,,
,5310,Dumoulin,Brian,8,D,"6'4""",207,9/6/1991,25,"Biddeford, ME",USA,N,10,PIT,Pittsburgh,Penguins
,5422,Fleury,Haydn,,D,"6'3""",207,7/8/1996,20,"Carlyle, SK",Canada,Y,,,,
,4800,Fowler,Cam,4,D,"6'1""",207,12/5/1991,25,"Windsor, ON",Canada,N,29,ANA,Anaheim,Ducks
,5847,Gaunce,Brendan,50,LW,"6'2""",207,3/25/1994,23,"Sudbury, ON",Canada,N,21,VAN,Vancouver,Canucks
,925,Green,Mike,25,D,"6'1""",207,10/12/1985,31,"Calgary, AB",Canada,N,16,DET,Detroit,Red Wings
,5873,Hellebuyck,Connor,37,G,"6'4""",207,5/19/1993,23,"Commerce, MI",USA,N,47,WPJ,Winnipeg,Jets
,4401,Hjalmarsson,Niklas,4,D,"6'3""",207,6/6/1987,29,Eksjo,Sweden,N,20,CHI,Chicago,Blackhawks
,12018,Jevpalovs,Nikita,,LW,"6'1""",207,9/9/1994,22,Riga,Latvia,Y,,,,
,5168,Kuemper,Darcy,35,G,"6'5""",207,5/5/1990,27,"Saskatoon, SK",Canada,N,25,MIN,Minnesota,Wild
,5456,Lowry,Adam,17,LW,"6'5""",207,3/29/1993,24,"St. Louis, MO",USA,N,47,WPJ,Winnipeg,Jets
,10091,Lyubimov,Roman,13,LW,"6'2""",207,1/6/1992,25,Tver,Russia,Y,6,PHI,Philadelphia,Flyers
,5048,Malone,Brad,24,C,"6'2""",207,5/20/1989,27,"Miramichi, NB",Canada,N,3,CAR,Carolina,Hurricanes
,5546,Musil,David,87,D,"6'4""",207,4/9/1993,24,"Calgary, AB",Canada,Y,24,EDM,Edmonton,Oilers
,5660,Nielsen,Andrew,,D,"6'3""",207,11/13/1996,20,"Red Deer, AB",Canada,Y,,,,
,5556,Paliotta,Michael,36,D,"6'3""",207,,,"Westport, CT",USA,N,19,CBJ,Columbus,Blue Jackets
,5739,Pilon,Ryan,,D,"6'2""",207,10/10/1996,20,"Prince Albert, SK",Canada,Y,8,NYI,New York,Islanders
,3784,Quincey,Kyle,26,D,"6'2""",207,8/12/1985,31,"Kitchener, ON",Canada,N,19,CBJ,Columbus,Blue Jackets
,5253,Ristolainen,Rasmus,55,D,"6'4""",207,10/27/1994,22,Turku,Finland,N,15,BUF,Buffalo,Sabres
,4901,Shattenkirk,Kevin,22,D,"5'11""",207,1/29/1989,28,"New Rochelle, NY",USA,N,5,WSH,Washington,Capitals
,4292,Staal,Marc,18,D,"6'4""",207,,,"Thunder Bay, ON",Canada,N,9,NYR,New York,Rangers
,774,Taffe,Jeff,23,C,"6'3""",207,2/19/1981,36,"Hastings, MN",USA,N,25,MIN,Minnesota,Wild
,4711,Wilson,Ryan,44,D,"6'1""",207,2/3/1987,30,"Windsor, ON",Canada,N,22,COL,Colorado,Avalanche
,4281,Winnik,Daniel,26,C,"6'2""",207,,,"Toronto, ON",Canada,N,5,WSH,Washington,Capitals
,5927,Acciari,Noel,55,C,"5'10""",208,12/1/1991,25,"Johnston, RI",USA,N,11,BOS,Boston,Bruins
,5382,Arnold,Bill,46,C,"6'0""",208,5/13/1992,24,"Needham, MA",USA,Y,23,CGY,Calgary,Flames
,11866,Aubry,Louis-Marc,32,C,"6'4""",208,11/11/1991,25,"Arthabaska, QC",Canada,Y,16,DET,Detroit,Red Wings
,4264,Backstrom,Nicklas,19,C,"6'1""",208,11/23/1987,29,Gavle,Sweden,N,5,WSH,Washington,Capitals
,640,Cleary,Daniel,17,RW,"6'0""",208,12/18/1978,38,"Carbonear, NL",Canada,N,16,DET,Detroit,Red Wings
,429,Cooke,Matt,24,LW,"5'11""",208,9/7/1978,38,"Belleville, ON",Canada,N,25,MIN,Minnesota,Wild
,3855,Crawford,Corey,50,G,"6'2""",208,12/31/1984,32,"Montreal, QC",Canada,N,20,CHI,Chicago,Blackhawks
,5304,D'Amigo,Jerry,49,RW,"5'11""",208,2/19/1991,26,"Binghamton, NY",USA,N,15,BUF,Buffalo,Sabres
,5823,Edmundson,Joel,6,D,"6'5""",208,6/28/1993,23,"Brandon,  MB",Canada,N,17,STL,St. Louis,Blues
,4183,Ellis,Matt,37,LW,"6'0""",208,8/31/1981,35,"Welland, ON",Canada,N,15,BUF,Buffalo,Sabres
,5575,Flick,Rob,,C,"6'2""",208,3/28/1991,26,"London, ON",Canada,Y,,,,
,3881,Giroux,Alexandre,28,C,"6'3""",208,6/16/1981,35,"Quebec City, QC",Canada,N,19,CBJ,Columbus,Blue Jackets
,5403,Hamilton,Curtis,,LW,"6'2""",208,12/4/1991,25,"Tacoma, WA",USA,Y,,,,
,4724,Heshka,Shaun,21,D,"6'1""",208,7/30/1985,31,"Melville, SK",Canada,N,30,ARI,Arizona,Coyotes
,393,Horcoff,Shawn,22,C,"6'1""",208,9/17/1978,38,"Trail, BC",Canada,N,29,ANA,Anaheim,Ducks
,11733,MacDermid,Kurtis,56,D,"6'5""",208,3/25/1994,23,"Sauble Beach, QC",Canada,Y,28,LAK,Los Angeles,Kings
,9640,McAvoy,Charles,73,D,"6'0""",208,12/21/1997,19,"Long Beach, NY",USA,N,11,BOS,Boston,Bruins
,5041,McNabb,Brayden,3,D,"6'4""",208,1/21/1991,26,"Davidson, SK",Canada,N,28,LAK,Los Angeles,Kings
,4501,Neal,James,18,LW,"6'2""",208,9/3/1987,29,"Whitby, ON",Canada,N,18,NSH,Nashville,Predators
,4865,Paajarvi,Magnus,56,LW,"6'3""",208,,,Norrkoping,Sweden,N,17,STL,St. Louis,Blues
,5167,Panik,Richard,14,RW,"6'1""",208,,,Martin,Slovakia,N,20,CHI,Chicago,Blackhawks
,4251,Piskula,Joe,47,D,"6'3""",208,7/5/1984,32,"Antigo, WI",USA,N,18,NSH,Nashville,Predators
,5502,Pouliot,Derrick,51,D,"6'0""",208,,,"Estevan, SK",Canada,N,10,PIT,Pittsburgh,Penguins
,558,Radivojevic,Branko,92,RW,"6'0""",208,11/24/1980,36,Piestany,Slovakia,N,25,MIN,Minnesota,Wild
,4862,Reimer,James,34,G,"6'2""",208,,,"Morweena, MB",Canada,N,4,FLO,Florida,Panthers
,5193,Selleck,Eric,42,LW,"6'2""",208,,,"Brockville, ON",Canada,N,30,ARI,Arizona,Coyotes
,4262,Toews,Jonathan,19,C,"6'2""",208,4/29/1988,29,"Winnipeg, MB",Canada,N,20,CHI,Chicago,Blackhawks
,5423,Virtanen,Jake,18,RW,"6'1""",208,8/17/1996,20,"New Westminster, BC",Canada,N,21,VAN,Vancouver,Canucks
,4853,Wick,Roman,43,RW,"6'2""",208,12/30/1985,31,Zuzwil,Switzerland,N,13,OTT,Ottawa,Senators
,12045,Acolatse,Sena,,D,"6'0""",209,11/28/1990,26,"Hayward, CA",USA,N,,,,
,5547,Baun,Kyle,39,RW,"6'2""",209,5/4/1992,25,"Toronto, ON",Canada,N,20,CHI,Chicago,Blackhawks
,3736,Brodziak,Kyle,28,C,"6'2""",209,5/25/1984,32,"St. Paul, AB",Canada,N,17,STL,St. Louis,Blues
,200,Bulis,Jan,38,LW,"6'0""",209,3/18/1978,39,Pardubice,Czech Republic,N,,,,
,5728,Cecconi,Joseph,,D,"6'2""",209,5/23/1997,19,"Youngstown, NY",USA,Y,27,DAL,Dallas,Stars
,5307,Ceci,Cody,5,D,"6'3""",209,12/21/1993,23,"Ottawa, ON",Canada,N,13,OTT,Ottawa,Senators
,4889,Clifford,Kyle,13,LW,"6'2""",209,1/13/1991,26,"Ayr, ON",Canada,N,28,LAK,Los Angeles,Kings
,4381,Crombeen,B.J.,44,RW,"6'2""",209,7/10/1985,31,"Denver, CO",USA,N,30,ARI,Arizona,Coyotes
,12002,Dodero,Charlie,,D,"6'2""",209,10/1/1992,24,"Bloomingdale, IL",USA,Y,,,,
,4723,Eller,Lars,20,C,"6'2""",209,5/8/1989,27,Rodovre,Denmark,N,5,WSH,Washington,Capitals
,4305,Elliott,Brian,1,G,"6'2""",209,4/9/1985,32,"Newmarket, ON",Canada,N,23,CGY,Calgary,Flames
,5527,Ferlin,Brian,68,RW,"6'2""",209,6/3/1992,24,"Jacksonville, FL",USA,Y,11,BOS,Boston,Bruins
,960,Grebeshkov,Denis,37,D,"6'0""",209,10/11/1983,33,Yaroslavl,Russia,N,24,EDM,Edmonton,Oilers
,5108,Grigorenko,Mikhail,25,C,"6'3""",209,5/16/1994,22,Khabarovsk,Russia,N,22,COL,Colorado,Avalanche
,355,Hamhuis,Dan,2,D,"6'1""",209,12/13/1982,34,"Smithers, BC",Canada,N,27,DAL,Dallas,Stars
,11860,Hamonic,Justin,,D,"6'4""",209,2/14/1994,23,"Winnipeg, MB",Canada,Y,,,,
,12022,Hart,Jayden,,C,"6'2""",209,12/14/1994,22,"Fort McMurray, AB",Canada,Y,,,,
,11841,Jardine,Sam,,D,"6'2""",209,8/12/1993,23,"Lacombe, AB",Canada,Y,20,CHI,Chicago,Blackhawks
,4632,Joensuu,Jesse,6,LW,"6'4""",209,10/5/1987,29,Pori,Finland,N,24,EDM,Edmonton,Oilers
,4340,Kostitsyn,Sergei,74,LW,"6'0""",209,3/20/1987,30,Novopolotsk,Belarus,N,18,NSH,Nashville,Predators
,4973,Kubalik,Tomas,33,RW,"6'3""",209,5/1/1990,27,Plzen,Czech Republic,N,19,CBJ,Columbus,Blue Jackets
,5250,Latta,Michael,46,C,"6'0""",209,5/25/1991,25,"Kitchener, ON",Canada,N,5,WSH,Washington,Capitals
,5604,Meier,Timo,28,RW,"6'1""",209,10/8/1996,20,Herisau,Switzerland,N,26,SJS,San Jose,Sharks
,5808,Morrison,Kenny,,D,"6'2""",209,2/17/1992,25,"Lloydminster, AB",Canada,Y,,,,
,4626,Neuvirth,Michal,30,G,"6'1""",209,,,Usti nad Labem,Czechoslovakia,N,6,PHI,Philadelphia,Flyers
,4868,Niederreiter,Nino,22,RW,"6'2""",209,8/9/1992,24,Chur,Switzerland,N,25,MIN,Minnesota,Wild
,4300,Niskanen,Matt,2,D,"6'0""",209,12/6/1986,30,"Virginia, MN",USA,N,5,WSH,Washington,Capitals
,5804,Paigin,Ziyat,,D,"6'6""",209,2/8/1995,22,Penza,Russia,Y,24,EDM,Edmonton,Oilers
,622,Semin,Alexander,13,RW,"6'2""",209,3/3/1984,33,Krasnoyarsk,Russia,N,14,MTL,Montreal,Canadiens
,3627,Smid,Ladislav,15,D,"6'3""",209,2/1/1986,31,Frydlant,Czechoslovakia,N,23,CGY,Calgary,Flames
,4690,Stalberg,Viktor,24,LW,"6'3""",209,1/17/1986,31,Gothenburg,Sweden,N,13,OTT,Ottawa,Senators
,12044,Stransky,Matej,,RW,"6'3""",209,7/11/1993,23,Ostrava,Czechoslovakia,Y,,,,
,4940,Summers,Chris,55,D,"6'2""",209,,,"Ann Arbor, MI",USA,N,9,NYR,New York,Rangers
,5819,Sundqvist,Oskar,40,C,"6'3""",209,,,Boden,Sweden,N,10,PIT,Pittsburgh,Penguins
,4313,Tlusty,Jiri,9,C,"6'0""",209,3/16/1988,29,Slany,Czech Republic,N,7,NJD,New Jersey,Devils
,12023,Vaive,Justin,,LW,"6'4""",209,7/8/1989,27,"Buffalo, NY",USA,Y,,,,
,4592,Varlamov,Semyon,1,G,"6'2""",209,4/27/1988,29,Samara,Russia,N,22,COL,Colorado,Avalanche
,5353,Agostino,Kenny,73,LW,"6'0""",210,,,"Flanders, NJ",USA,N,17,STL,St. Louis,Blues
,5318,Allen,Conor,37,D,"6'1""",210,1/31/1990,27,"Chicago, IL",USA,Y,9,NYR,New York,Rangers
,5280,Archibald,Darren,49,RW,"6'3""",210,2/9/1990,27,"Newmarket, ON",Canada,Y,21,VAN,Vancouver,Canucks
,115,Asham,Arron,45,RW,"5'11""",210,4/13/1978,39,"Portage La Prairie, MB",Canada,N,9,NYR,New York,Rangers
,4339,Bass,Cody,16,C,"6'0""",210,1/7/1987,30,"Owen Sound, ON",Canada,N,18,NSH,Nashville,Predators
,4707,Benn,Jamie,14,LW,"6'2""",210,7/18/1989,27,"Victoria, BC",Canada,N,27,DAL,Dallas,Stars
,11550,Bibeau,Antoine,30,G,"6'3""",210,5/1/1994,23,"Victoriaville, QC",Canada,N,12,TOR,Toronto,Maple Leafs
,5054,Bickel,Stu,4,D,"6'4""",210,10/2/1986,30,"Chanhassen, MN",USA,N,25,MIN,Minnesota,Wild
,5395,Bitetto,Anthony,2,D,"5'11""",210,7/15/1990,26,"Island Park, NY",USA,N,18,NSH,Nashville,Predators
,4949,Bouma,Lance,17,LW,"6'1""",210,3/25/1990,27,"Provost, AB",Canada,N,23,CGY,Calgary,Flames
,5457,Brown,Patrick,36,C,"6'1""",210,,,"Bloomfield Hills, MI",USA,N,3,CAR,Carolina,Hurricanes
,239,Cole,Erik,72,RW,"6'2""",210,11/6/1978,38,"Oswego, NY",USA,N,16,DET,Detroit,Red Wings
,4684,Cracknell,Adam,27,RW,"6'2""",210,6/15/1985,31,"Prince Albert, SK",Canada,N,27,DAL,Dallas,Stars
,5836,Cross,Tommy,56,D,"6'3""",210,,,"Simsbury, CT",USA,N,11,BOS,Boston,Bruins
,5606,Crouse,Lawson,67,LW,"6'4""",210,6/23/1997,19,"Mt. Brydges, ON",Canada,Y,30,ARI,Arizona,Coyotes
,5518,Domingue,Louis,35,G,"6'3""",210,,,"St-Hyacinthe, QC",Canada,N,30,ARI,Arizona,Coyotes
,5417,Draisaitl,Leon,29,C,"6'1""",210,10/27/1995,21,Cologne,Germany,N,24,EDM,Edmonton,Oilers
,4245,Dubinsky,Brandon,17,C,"6'1""",210,4/29/1986,31,"Anchorage, AK",USA,N,19,CBJ,Columbus,Blue Jackets
,4666,Dubnyk,Devan,40,G,"6'6""",210,5/4/1986,31,"Regina, SK",Canada,N,25,MIN,Minnesota,Wild
,4942,Dupont,Brodie,39,C,"6'2""",210,2/17/1987,30,"Russell, MB",Canada,N,9,NYR,New York,Rangers
,11728,Elie,Remi,40,LW,"6'1""",210,4/16/1995,22,"Cornwall, ON",Canada,Y,27,DAL,Dallas,Stars
